Week,Gross,Pot_Gross,Potential_Gross_Percent,Average_Paid_Ticket,Top_Ticket,Seats_Sold,Total_Seats,Capacity,Show_Name,Type,Year,Month,Season
6/18/17,377206,654168,0.5766,71.58,197,5270,6832,0.771,The Play That Goes Wrong,Play,2017,6,Summer
6/25/17,612339,1010288,0.6061,88.42,227,6925,8264,0.838,Bandstand,Musical,2017,6,Summer
6/25/17,337503,774829,0.4356,50.1,249,6737,7760,0.868,1984,Play,2017,6,Summer
6/25/17,1578261,1709406,0.9233,116.67,227.5,13528,13816,0.979,Aladdin,Musical,2017,6,Summer
6/25/17,786286,921066,0.8537,101.56,275,7742,8352,0.927,A Bronx Tale The Musical,Musical,2017,6,Summer
6/25/17,655588,1552352,0.4223,82.01,199,7994,13008,0.615,On Your Feet ,Musical,2017,6,Summer
6/25/17,1214305,1260966,0.963,142.34,347,8531,8368,1.019,Come From Away,Musical,2017,6,Summer
6/25/17,1070601,1445048,0.7409,97.13,248,11022,12184,0.905,School Of Rock,Musical,2017,6,Summer
6/25/17,1975981,1779845,1.1102,128.29,240,15402,15408,1,Wicked,Musical,2017,6,Summer
6/25/17,1353993,1323328,1.0232,148.95,267,9090,9104,0.998,Natashapierre The Great Comet Of 1812,Musical,2017,6,Summer
6/25/17,737558,1095720,0.6731,95.37,223,7734,8376,0.923,Oslo,Play,2017,6,Summer
6/25/17,604689,947952,0.6379,83.86,187,7211,8640,0.835,Chicago,Musical,2017,6,Summer
6/25/17,855228,1325024,0.6454,100.92,350,8474,11176,0.758,Present Laughter,Play,2017,6,Summer
6/25/17,411995,650824,0.633,80.15,199,5140,5272,0.975,Sweat,Play,2017,6,Summer
6/25/17,1142509,1153441,0.9905,124.32,350,9190,9144,1.005,Anastasia,Musical,2017,6,Summer
6/25/17,525884,849360,0.6192,108.38,179,4852,5200,0.933,The Little Foxes,Play,2017,6,Summer
6/25/17,606137,923128,0.6566,74.31,197,8157,8584,0.95,Indecent,Play,2017,6,Summer
6/25/17,504782,721304,0.6998,88.54,297,5701,6200,0.92,A Doll S Housepart 2,Play,2017,6,Summer
6/25/17,794601,1152474,0.6895,114.55,249,6937,8208,0.845,Beautiful,Musical,2017,6,Summer
6/25/17,362877,654168,0.5547,68.66,197,5285,6832,0.774,The Play That Goes Wrong,Play,2017,6,Summer
6/25/17,1305410,1390624,0.9387,109.67,233,11903,11968,0.995,Charlie And The Chocolate Factory,Musical,2017,6,Summer
6/25/17,847808,1530404,0.554,81.95,248,10346,13896,0.745,Miss Saigon,Musical,2017,6,Summer
6/25/17,3043232,2629808,1.1572,282.96,849,10755,10568,1.018,Hamilton,Musical,2017,6,Summer
6/25/17,1333989,1257280,1.061,117.41,399,11362,11392,0.997,Kinky Boots,Musical,2017,6,Summer
6/25/17,2146165,2125120,1.0099,158.17,225,13569,13568,1,The Lion King,Musical,2017,6,Summer
6/25/17,1267123,1192364,1.0627,145.55,477,8706,8528,1.021,The Book Of Mormon,Musical,2017,6,Summer
6/25/17,2305481,1830076,1.2598,197.08,748,11698,11568,1.011,Hellodolly ,Musical,2017,6,Summer
6/25/17,1110012,1356418,0.8183,91.68,203,12107,12840,0.943,The Phantom Of The Opera,Musical,2017,6,Summer
6/25/17,1286866,1178384,1.0921,161.59,397,7964,7872,1.012,Dear Evan Hansen,Musical,2017,6,Summer
6/25/17,757687,1426700,0.5311,88.2,197,8591,11000,0.781,Cats,Musical,2017,6,Summer
6/25/17,214401,667304,0.3213,45.69,149,4693,5872,0.799,Marvin S Room,Musical,2017,6,Summer
6/25/17,810887,1303932,0.6219,97.92,375,8281,9824,0.843,Groundhog Day,Musical,2017,6,Summer
6/25/17,766232,1260814,0.6077,102.21,248,7497,9344,0.802,War Paint,Musical,2017,6,Summer
6/25/17,1124910,1683085,0.6684,110.34,297,10195,11753,0.867,Sunset Boulevard,Musical,2017,6,Summer
6/25/17,822563,1019480,0.8068,105.39,270,7805,8360,0.934,Waitress,Musical,2017,6,Summer
7/2/17,1283364,1257280,1.0207,115.86,399,11077,11392,0.972,Kinky Boots,Musical,2017,7,Summer
7/2/17,2000408,2002326,0.999,126.16,240,15856,16263,0.975,Wicked,Musical,2017,7,Summer
7/2/17,1178785,1390624,0.8477,105.37,233,11187,11968,0.935,Charlie And The Chocolate Factory,Musical,2017,7,Summer
7/2/17,206242,667304,0.3091,41.79,149,4935,5872,0.84,Marvin S Room,Musical,2017,7,Summer
7/2/17,609488,849360,0.7176,117.44,179,5190,5200,0.998,The Little Foxes,Play,2017,7,Summer
7/2/17,711345,1108610,0.6417,109.24,249,6512,8208,0.793,Beautiful,Musical,2017,7,Summer
7/2/17,1573470,1612606,0.9757,117.02,227.5,13446,13816,0.973,Aladdin,Musical,2017,7,Summer
7/2/17,1065885,1356418,0.7858,90.32,203,11801,12840,0.919,The Phantom Of The Opera,Musical,2017,7,Summer
7/2/17,476124,721304,0.6601,85.8,297,5549,6200,0.895,A Doll S Housepart 2,Play,2017,7,Summer
7/2/17,620673,1552352,0.3998,79.92,199,7766,13008,0.597,On Your Feet ,Musical,2017,7,Summer
7/2/17,678717,1260814,0.5383,88.17,248,7698,9344,0.824,War Paint,Musical,2017,7,Summer
7/2/17,584430,1010288,0.5785,82.23,227,7107,8264,0.86,Bandstand,Musical,2017,7,Summer
7/2/17,421364,774829,0.5438,63.68,249,6617,7760,0.853,1984,Play,2017,7,Summer
7/2/17,936603,1499616,0.6246,106.31,748,8810,11568,0.762,Hellodolly ,Musical,2017,7,Summer
7/2/17,791756,1426700,0.555,86,197,9206,11000,0.837,Cats,Musical,2017,7,Summer
7/2/17,1072164,1445048,0.742,96.42,248,11120,12184,0.913,School Of Rock,Musical,2017,7,Summer
7/2/17,1238719,1192364,1.0389,141.62,477,8747,8528,1.026,The Book Of Mormon,Musical,2017,7,Summer
7/2/17,910174,1325024,0.6869,98.14,350,9274,11176,0.83,Present Laughter,Play,2017,7,Summer
7/2/17,3053850,2629808,1.1612,284,849,10753,10568,1.018,Hamilton,Musical,2017,7,Summer
7/2/17,2423941,2460694,0.9851,158.94,225,15251,15264,0.999,The Lion King,Musical,2017,7,Summer
7/2/17,697209,921066,0.757,92.63,275,7527,8352,0.901,A Bronx Tale The Musical,Musical,2017,7,Summer
7/2/17,613736,947952,0.6474,83.74,187,7329,8640,0.848,Chicago,Musical,2017,7,Summer
7/2/17,758637,1095720,0.6924,95.53,223,7941,8376,0.948,Oslo,Play,2017,7,Summer
7/2/17,313029,923128,0.3391,54.03,197,5794,8584,0.675,Indecent,Play,2017,7,Summer
7/2/17,743521,1019480,0.7293,98.52,270,7547,8360,0.903,Waitress,Musical,2017,7,Summer
7/2/17,743977,1303932,0.5706,93.38,375,7967,9824,0.811,Groundhog Day,Musical,2017,7,Summer
7/2/17,1342157,1178384,1.139,167.98,397,7990,7872,1.015,Dear Evan Hansen,Musical,2017,7,Summer
7/2/17,1112035,1153441,0.9641,121.84,350,9127,9144,0.998,Anastasia,Musical,2017,7,Summer
7/2/17,1409877,1323328,1.0654,155.48,267,9068,9104,0.996,Natashapierre The Great Comet Of 1812,Musical,2017,7,Summer
7/2/17,1249634,1260966,0.991,146.46,347,8532,8368,1.02,Come From Away,Musical,2017,7,Summer
7/2/17,364943,654168,0.5579,65.4,197,5580,6832,0.817,The Play That Goes Wrong,Play,2017,7,Summer
7/2/17,779554,1530404,0.5094,78.4,248,9943,13896,0.716,Miss Saigon,Musical,2017,7,Summer
7/9/17,669470,1095720,0.611,86.64,223,7727,8376,0.923,Oslo,Play,2017,7,Summer
7/9/17,1725297,1377584,1.2524,215.93,397,7990,7872,1.015,Dear Evan Hansen,Musical,2017,7,Summer
7/9/17,1088314,1390624,0.7826,101.47,233,10725,11968,0.896,Charlie And The Chocolate Factory,Musical,2017,7,Summer
7/9/17,1050635,1144891,0.9177,120.58,350,8713,9144,0.953,Anastasia,Musical,2017,7,Summer
7/9/17,603959,1552352,0.3891,76.39,199,7906,13008,0.608,On Your Feet ,Musical,2017,7,Summer
7/9/17,334409,923128,0.3623,54.14,197,6177,8584,0.72,Indecent,Play,2017,7,Summer
7/9/17,328094,654168,0.5015,64.06,197,5122,6832,0.75,The Play That Goes Wrong,Play,2017,7,Summer
7/9/17,450676,721304,0.6248,81.47,297,5532,6200,0.892,A Doll S Housepart 2,Play,2017,7,Summer
7/9/17,694508,947952,0.7326,90.67,187,7660,8640,0.887,Chicago,Musical,2017,7,Summer
7/9/17,660643,921066,0.7173,94.36,275,7001,8352,0.838,A Bronx Tale The Musical,Musical,2017,7,Summer
7/9/17,2262716,2516254,0.8992,167.37,225,13519,13568,0.996,The Lion King,Musical,2017,7,Summer
7/9/17,730221,1530404,0.4771,80.66,248,9053,13896,0.651,Miss Saigon,Musical,2017,7,Summer
7/9/17,3061008,2629808,1.164,284.61,849,10755,10568,1.018,Hamilton,Musical,2017,7,Summer
7/9/17,1028058,1445048,0.7114,98.11,248,10479,12184,0.86,School Of Rock,Musical,2017,7,Summer
7/9/17,687686,1019480,0.6745,99.12,270,6938,8360,0.83,Waitress,Musical,2017,7,Summer
7/9/17,1252969,1260966,0.9937,146.92,347,8528,8368,1.019,Come From Away,Musical,2017,7,Summer
7/9/17,772603,1426700,0.5415,88.68,197,8712,11000,0.792,Cats,Musical,2017,7,Summer
7/9/17,722574,1499616,0.4818,81.36,748,8881,11568,0.768,Hellodolly ,Musical,2017,7,Summer
7/9/17,369888,774829,0.4774,63.09,249,5863,7760,0.756,1984,Play,2017,7,Summer
7/9/17,554553,1010288,0.5489,81.56,227,6799,8264,0.823,Bandstand,Musical,2017,7,Summer
7/9/17,601174,1260814,0.4768,83.9,248,7165,9344,0.767,War Paint,Musical,2017,7,Summer
7/9/17,1091326,1356418,0.8046,92.63,203,11781,12840,0.918,The Phantom Of The Opera,Musical,2017,7,Summer
7/9/17,1320884,1284324,1.0285,117.9,399,11203,11392,0.983,Kinky Boots,Musical,2017,7,Summer
7/9/17,1920520,1779845,1.079,126.98,240,15125,15408,0.982,Wicked,Musical,2017,7,Summer
7/9/17,1069773,1043319,1.0254,140.39,477,7620,7462,1.021,The Book Of Mormon,Musical,2017,7,Summer
7/9/17,194305,583891,0.3328,49.48,149,3927,5138,0.764,Marvin S Room,Musical,2017,7,Summer
7/9/17,1618189,1738842,0.9306,121.76,227.5,13290,13816,0.962,Aladdin,Musical,2017,7,Summer
7/9/17,890914,1205232,0.7392,103.19,267,8634,9104,0.948,Natashapierre The Great Comet Of 1812,Musical,2017,7,Summer
7/9/17,569780,1077050,0.529,106.42,249,5354,8208,0.652,Beautiful,Musical,2017,7,Summer
7/9/17,757538,1321772,0.5731,94.79,375,7992,9824,0.814,Groundhog Day,Musical,2017,7,Summer
7/16/17,814825,1426700,0.5711,85.77,197,9489,11000,0.863,Cats,Musical,2017,7,Summer
7/16/17,939748,1091312,0.8611,106.44,267,8829,9104,0.97,Natashapierre The Great Comet Of 1812,Musical,2017,7,Summer
7/16/17,1093433,1390624,0.7863,96.8,233,11296,11968,0.944,Charlie And The Chocolate Factory,Musical,2017,7,Summer
7/16/17,557757,721304,0.7733,95.69,297,5829,6200,0.94,A Doll S Housepart 2,Play,2017,7,Summer
7/16/17,1071173,1144891,0.9356,117.66,350,9104,9144,0.996,Anastasia,Musical,2017,7,Summer
7/16/17,1050213,1445048,0.7268,95.6,248,10986,12184,0.902,School Of Rock,Musical,2017,7,Summer
7/16/17,381420,677688,0.5628,68.99,197,5529,6832,0.809,The Play That Goes Wrong,Play,2017,7,Summer
7/16/17,1632589,1788352,0.9129,121.45,227.5,13442,13816,0.973,Aladdin,Musical,2017,7,Summer
7/16/17,1336479,1480136,0.9029,136.99,477,9756,9594,1.017,The Book Of Mormon,Musical,2017,7,Summer
7/16/17,1268952,1260966,1.0063,148.66,347,8536,8368,1.02,Come From Away,Musical,2017,7,Summer
7/16/17,695863,1552352,0.4483,80.94,199,8597,13008,0.661,On Your Feet ,Musical,2017,7,Summer
7/16/17,389688,923128,0.4221,62.76,197,6209,8584,0.723,Indecent,Play,2017,7,Summer
7/16/17,660291,1303932,0.5064,87.71,375,7528,9824,0.766,Groundhog Day,Musical,2017,7,Summer
7/16/17,2232162,1830076,1.2197,190.69,748,11706,11568,1.012,Hellodolly ,Musical,2017,7,Summer
7/16/17,898524,1095720,0.82,109.47,223,8208,8376,0.98,Oslo,Play,2017,7,Summer
7/16/17,382755,774829,0.494,65.64,249,5831,7760,0.751,1984,Play,2017,7,Summer
7/16/17,227422,667304,0.3408,55.97,149,4063,5872,0.692,Marvin S Room,Musical,2017,7,Summer
7/16/17,2511628,2821800,0.8901,164.58,225,15261,15264,1,The Lion King,Musical,2017,7,Summer
7/16/17,1053240,1356418,0.7765,87.46,203,12043,12840,0.938,The Phantom Of The Opera,Musical,2017,7,Summer
7/16/17,687939,1116092,0.6164,106.23,249,6476,8208,0.789,Beautiful,Musical,2017,7,Summer
7/16/17,655168,1260814,0.5196,87.09,248,7523,9344,0.805,War Paint,Musical,2017,7,Summer
7/16/17,719079,921066,0.7807,94.8,275,7585,8352,0.908,A Bronx Tale The Musical,Musical,2017,7,Summer
7/16/17,1664265,1375340,1.2101,208.84,397,7969,7864,1.013,Dear Evan Hansen,Musical,2017,7,Summer
7/16/17,1900445,1779845,1.0678,127.04,240,14960,15408,0.971,Wicked,Musical,2017,7,Summer
7/16/17,668058,1406132,0.4751,81.21,248,8226,11800,0.697,Miss Saigon,Musical,2017,7,Summer
7/16/17,766448,1019480,0.7518,102.6,270,7470,8360,0.894,Waitress,Musical,2017,7,Summer
7/16/17,3019947,2629808,1.1484,280.79,849,10755,10568,1.018,Hamilton,Musical,2017,7,Summer
7/16/17,1392657,1257280,1.1077,121.73,399,11441,11392,1.004,Kinky Boots,Musical,2017,7,Summer
7/16/17,588533,1010288,0.5825,86.47,227,6806,8264,0.824,Bandstand,Musical,2017,7,Summer
7/16/17,661563,947952,0.6979,89.44,187,7397,8640,0.856,Chicago,Musical,2017,7,Summer
7/23/17,727891,921066,0.7903,95.56,275,7617,8352,0.912,A Bronx Tale The Musical,Musical,2017,7,Summer
7/23/17,685166,1393818,0.4916,83.14,248,8241,11800,0.698,Miss Saigon,Musical,2017,7,Summer
7/23/17,3033266,2629808,1.1534,282.01,849,10756,10568,1.018,Hamilton,Musical,2017,7,Summer
7/23/17,646910,721304,0.8969,105.19,297,6150,6200,0.992,A Doll S Housepart 2,Play,2017,7,Summer
7/23/17,362702,677688,0.5352,65.9,197,5504,6832,0.806,The Play That Goes Wrong,Play,2017,7,Summer
7/23/17,1839957,2046515,0.8991,121.61,227.5,15130,15543,0.973,Aladdin,Musical,2017,7,Summer
7/23/17,628852,947952,0.6634,82.93,187,7583,8640,0.878,Chicago,Musical,2017,7,Summer
7/23/17,2310929,2553489,0.905,170.33,225,13567,13568,1,The Lion King,Musical,2017,7,Summer
7/23/17,482575,923128,0.5228,67.15,197,7187,8584,0.837,Indecent,Play,2017,7,Summer
7/23/17,1149756,1445048,0.7957,99.26,248,11583,12184,0.951,School Of Rock,Musical,2017,7,Summer
7/23/17,713693,1080356,0.6606,105.16,249,6787,8208,0.827,Beautiful,Musical,2017,7,Summer
7/23/17,923571,1073872,0.86,103.56,267,8918,9104,0.98,Natashapierre The Great Comet Of 1812,Musical,2017,7,Summer
7/23/17,1286300,1260966,1.0201,150.83,347,8528,8368,1.019,Come From Away,Musical,2017,7,Summer
7/23/17,787855,1019480,0.7728,101.05,270,7797,8360,0.933,Waitress,Musical,2017,7,Summer
7/23/17,396758,774829,0.5121,67.16,249,5908,7760,0.761,1984,Play,2017,7,Summer
7/23/17,1106594,1390624,0.7958,99.97,233,11069,11968,0.925,Charlie And The Chocolate Factory,Musical,2017,7,Summer
7/23/17,1452591,1257280,1.1553,126.49,399,11484,11392,1.008,Kinky Boots,Musical,2017,7,Summer
7/23/17,1143128,1356418,0.8428,90.47,203,12635,12840,0.984,The Phantom Of The Opera,Musical,2017,7,Summer
7/23/17,655748,1260814,0.5201,87.13,248,7526,9344,0.805,War Paint,Musical,2017,7,Summer
7/23/17,1948437,1779845,1.0947,128.25,240,15193,15408,0.986,Wicked,Musical,2017,7,Summer
7/23/17,216870,667304,0.325,55.78,149,3888,5872,0.662,Marvin S Room,Musical,2017,7,Summer
7/23/17,1066306,1144891,0.9314,116.47,350,9155,9144,1.001,Anastasia,Musical,2017,7,Summer
7/23/17,2152611,1830076,1.1762,191.75,748,11226,11568,0.97,Hellodolly ,Musical,2017,7,Summer
7/23/17,1241691,1192364,1.0414,141.91,477,8750,8528,1.026,The Book Of Mormon,Musical,2017,7,Summer
7/23/17,1663201,1377584,1.2073,208.19,397,7989,7872,1.015,Dear Evan Hansen,Musical,2017,7,Summer
7/23/17,786775,1426700,0.5515,86.6,197,9085,11000,0.826,Cats,Musical,2017,7,Summer
7/23/17,713715,1552352,0.4598,80.74,199,8840,13008,0.68,On Your Feet ,Musical,2017,7,Summer
7/23/17,694455,1303932,0.5326,87.24,375,7960,9824,0.81,Groundhog Day,Musical,2017,7,Summer
7/23/17,577663,1010288,0.5718,85.18,227,6782,8264,0.821,Bandstand,Musical,2017,7,Summer
7/30/17,765769,1019480,0.7511,101.27,270,7562,8360,0.905,Waitress,Musical,2017,7,Summer
7/30/17,905514,1073872,0.8432,100.84,267,8980,9104,0.986,Natashapierre The Great Comet Of 1812,Musical,2017,7,Summer
7/30/17,601587,1260814,0.4771,83.23,248,7228,9344,0.774,War Paint,Musical,2017,7,Summer
7/30/17,381259,774829,0.4921,65.98,249,5778,7760,0.745,1984,Play,2017,7,Summer
7/30/17,1155259,1356418,0.8517,93.12,203,12406,12840,0.966,The Phantom Of The Opera,Musical,2017,7,Summer
7/30/17,548012,1010288,0.5424,83.64,227,6552,8264,0.793,Bandstand,Musical,2017,7,Summer
7/30/17,3019825,2629808,1.1483,280.78,849,10755,10568,1.018,Hamilton,Musical,2017,7,Summer
7/30/17,706140,1393818,0.5066,81.63,248,8650,11800,0.733,Miss Saigon,Musical,2017,7,Summer
7/30/17,2250414,1830076,1.2297,191.98,748,11722,11568,1.013,Hellodolly ,Musical,2017,7,Summer
7/30/17,1149532,1445048,0.7955,100.12,248,11482,12184,0.942,School Of Rock,Musical,2017,7,Summer
7/30/17,847012,1426700,0.5937,87.87,197,9639,11000,0.876,Cats,Musical,2017,7,Summer
7/30/17,1685142,1787678,0.9426,126.68,227.5,13302,13816,0.963,Aladdin,Musical,2017,7,Summer
7/30/17,2583039,2815184,0.9175,169.81,225,15211,15264,0.997,The Lion King,Musical,2017,7,Summer
7/30/17,1709347,1377584,1.2408,214.04,397,7986,7872,1.014,Dear Evan Hansen,Musical,2017,7,Summer
7/30/17,1996228,1779845,1.1216,129.67,240,15395,15408,0.999,Wicked,Musical,2017,7,Summer
7/30/17,808059,1552352,0.5205,82.45,199,9801,13008,0.753,On Your Feet ,Musical,2017,7,Summer
7/30/17,199041,194544,1.0231,100.63,247,1978,2016,0.981,The Terms Of My Surrender,Play,2017,7,Summer
7/30/17,1584103,1257280,1.2599,138.12,499,11469,11392,1.007,Kinky Boots,Musical,2017,7,Summer
7/30/17,284682,721304,0.3947,55.14,297,5163,6200,0.833,A Doll S Housepart 2,Play,2017,7,Summer
7/30/17,1342820,1480136,0.9072,136.69,477,9824,9594,1.024,The Book Of Mormon,Musical,2017,7,Summer
7/30/17,1107178,1144891,0.9671,121.12,350,9141,9144,1,Anastasia,Musical,2017,7,Summer
7/30/17,635155,947952,0.67,84.41,187,7525,8640,0.871,Chicago,Musical,2017,7,Summer
7/30/17,533355,923128,0.5778,71.91,197,7417,8584,0.864,Indecent,Play,2017,7,Summer
7/30/17,1071628,1390624,0.7706,99.45,233,10776,11968,0.9,Charlie And The Chocolate Factory,Musical,2017,7,Summer
7/30/17,728962,921066,0.7914,91.66,275,7953,8352,0.952,A Bronx Tale The Musical,Musical,2017,7,Summer
7/30/17,204947,667304,0.3071,54.05,149,3792,5872,0.646,Marvin S Room,Musical,2017,7,Summer
7/30/17,1307526,1260966,1.0369,153.21,347,8534,8368,1.02,Come From Away,Musical,2017,7,Summer
7/30/17,372305,677688,0.5494,70.66,197,5269,6832,0.771,The Play That Goes Wrong,Play,2017,7,Summer
7/30/17,686544,1303932,0.5265,85.48,375,8032,9824,0.818,Groundhog Day,Musical,2017,7,Summer
7/30/17,734341,1106494,0.6637,105,249,6994,8208,0.852,Beautiful,Musical,2017,7,Summer
8/6/17,456195,659464,0.6918,68.11,247,6698,7056,0.949,The Terms Of My Surrender,Play,2017,8,Summer
8/6/17,1952642,1779845,1.0971,128.24,240,15226,15408,0.988,Wicked,Musical,2017,8,Summer
8/6/17,892807,1552352,0.5751,85.11,199,10490,13008,0.806,On Your Feet ,Musical,2017,8,Summer
8/6/17,2276325,2484340,0.9163,168.02,225,13548,13568,0.999,The Lion King,Musical,2017,8,Summer
8/6/17,639592,947952,0.6747,85.37,187,7492,8640,0.867,Chicago,Musical,2017,8,Summer
8/6/17,817711,1426700,0.5731,89.08,197,9179,11000,0.834,Cats,Musical,2017,8,Summer
8/6/17,570954,1260814,0.4528,76.87,248,7428,9344,0.795,War Paint,Musical,2017,8,Summer
8/6/17,1220244,1192364,1.0234,139.49,477,8748,8528,1.026,The Book Of Mormon,Musical,2017,8,Summer
8/6/17,2177901,1830076,1.1901,185.75,748,11725,11568,1.014,Hellodolly ,Musical,2017,8,Summer
8/6/17,1002398,1390624,0.7208,97.72,233,10258,11968,0.857,Charlie And The Chocolate Factory,Musical,2017,8,Summer
8/6/17,186351,667304,0.2793,48.26,149,3861,5872,0.658,Marvin S Room,Musical,2017,8,Summer
8/6/17,364396,677688,0.5377,69.34,197,5255,6832,0.769,The Play That Goes Wrong,Play,2017,8,Summer
8/6/17,1075566,1144891,0.9394,118.69,350,9062,9144,0.991,Anastasia,Musical,2017,8,Summer
8/6/17,739171,923128,0.8007,89.24,227,8283,8584,0.965,Indecent,Play,2017,8,Summer
8/6/17,607345,1303932,0.4658,84.98,375,7147,9824,0.728,Groundhog Day,Musical,2017,8,Summer
8/6/17,232352,702872,0.3306,53.82,273,4317,6200,0.696,A Doll S Housepart 2,Play,2017,8,Summer
8/6/17,1710233,1377584,1.2415,213.86,397,7997,7872,1.016,Dear Evan Hansen,Musical,2017,8,Summer
8/6/17,1632072,1787678,0.913,122.26,227.5,13349,13816,0.966,Aladdin,Musical,2017,8,Summer
8/6/17,690941,921066,0.7502,90.28,210,7653,8352,0.916,A Bronx Tale The Musical,Musical,2017,8,Summer
8/6/17,1303090,1260966,1.0334,152.78,347,8529,8368,1.019,Come From Away,Musical,2017,8,Summer
8/6/17,738236,1019480,0.7241,99.27,270,7437,8360,0.89,Waitress,Musical,2017,8,Summer
8/6/17,340889,774829,0.44,64.54,249,5282,7760,0.681,1984,Play,2017,8,Summer
8/6/17,3046154,2629808,1.1583,283.28,849,10753,10568,1.018,Hamilton,Musical,2017,8,Summer
8/6/17,1684263,1257280,1.3396,146.52,399,11495,11392,1.009,Kinky Boots,Musical,2017,8,Summer
8/6/17,116285,280128,0.4151,66.11,299,1759,1851,0.95,Prince Of Broadway,Musical,2017,8,Summer
8/6/17,1129793,1445048,0.7818,99.94,248,11305,12184,0.928,School Of Rock,Musical,2017,8,Summer
8/6/17,664904,1093166,0.6082,101.95,249,6522,8208,0.795,Beautiful,Musical,2017,8,Summer
8/6/17,875614,1073872,0.8154,97.95,187,8939,9104,0.982,Natashapierre The Great Comet Of 1812,Musical,2017,8,Summer
8/6/17,1089740,1356418,0.8034,89.74,223,12143,12840,0.946,The Phantom Of The Opera,Musical,2017,8,Summer
8/6/17,668137,1273858,0.5245,81.67,248,8181,11800,0.693,Miss Saigon,Musical,2017,8,Summer
8/6/17,522302,1010288,0.517,82.54,173,6328,8264,0.766,Bandstand,Musical,2017,8,Summer
8/13/17,805897,1257280,0.641,92.12,399,8748,11392,0.768,Kinky Boots,Musical,2017,8,Summer
8/13/17,335041,774829,0.4324,62.84,249,5332,7760,0.687,1984,Play,2017,8,Summer
8/13/17,581521,1260814,0.4612,79.43,248,7321,9344,0.783,War Paint,Musical,2017,8,Summer
8/13/17,2066330,2002326,1.032,126.32,240,16358,17334,0.944,Wicked,Musical,2017,8,Summer
8/13/17,981664,1073872,0.9141,108.21,187,9072,9104,0.996,Natashapierre The Great Comet Of 1812,Musical,2017,8,Summer
8/13/17,332104,677688,0.4901,64.8,197,5125,6832,0.75,The Play That Goes Wrong,Play,2017,8,Summer
8/13/17,310279,747008,0.4154,67.84,299,4574,4936,0.927,Prince Of Broadway,Musical,2017,8,Summer
8/13/17,701132,921066,0.7612,92.64,210,7568,8352,0.906,A Bronx Tale The Musical,Musical,2017,8,Summer
8/13/17,1324587,1260966,1.0505,155.18,347,8536,8368,1.02,Come From Away,Musical,2017,8,Summer
8/13/17,3040435,2629808,1.1561,282.65,849,10757,10568,1.018,Hamilton,Musical,2017,8,Summer
